FURO,XCOLLAR,YCOLLAR,ZCOLLAR,PROF,AZ,DIP,DE,ATE,AMOSTRA,Lito_Final,FE,SI,G1,G2,G3,LOTE
DSV-FD0174,642161.375,8424134.924,871.573,12,95.984,75.706,8.57,16.56,DSV-FD0174-00002,CM,66.94,0.73,-99,-99,-99,DSV-2007-0164
DSV-FD0174,642161.375,8424134.924,871.573,18,95.934,75.816,16.56,20.3,DSV-FD0174-00003,CG,50.18,4.6,-99,-99,-99,DSV-2007-0164
DSV-FD0174,642161.375,8424134.924,871.573,66,93.844,76.726,20.3,113.4,DSV-FD0174-00004-NS,MD,50.18,4.6,-99,-99,-99,DSV-2007-0164
DSV-FD0174,642161.375,8424134.924,871.573,117,89.984,76.876,113.4,122.51,DSV-FD0174-00005,MD,39.76,9.98,-99,-99,-99,DSV-2007-0164
DSV-FD0174,642161.375,8424134.924,871.573,126,90.604,76.596,122.51,129.95,DSV-FD0174-00006-NS,MD,39.76,9.98,-99,-99,-99,DSV-2007-0164
DSV-FD0174,642161.375,8424134.924,871.573,135,90.824,76.566,129.95,138.16,DSV-FD0174-00007,MD,41.99,10.38,-99,-99,-99,DSV-2007-0164
DSV-FD0174,642161.375,8424134.924,871.573,144,91.104,76.216,138.16,150,DSV-FD0174-00008-NS,MD,41.99,10.38,-99,-99,-99,DSV-2007-0164
DSV-FD0174,642161.375,8424134.924,871.573,171,90.684,75.856,150,191.14,DSV-FD0174-00009-NS,MD,41.99,10.38,-99,-99,-99,DSV-2007-0164
DSV-FD0174,642161.375,8424134.924,871.573,201,90.684,74.386,191.14,210.49,DSV-FD0174-00010-NS,MS,41.99,10.38,-99,-99,-99,DSV-2007-0164
DSV-FD0174,642161.375,8424134.924,871.573,216,90.934,73.946,210.49,223.91,DSV-FD0174-00011-NS,MD,41.99,10.38,-99,-99,-99,DSV-2007-0164
DSV-FD0174,642161.375,8424134.924,871.573,225,91.384,73.886,223.91,227.02,DSV-FD0174-00012-NS,JP,41.99,10.38,-99,-99,-99,DSV-2007-0164
DSV-FD0174,642161.375,8424134.924,871.573,243,92.034,73.896,227.02,258.53,DSV-FD0174-00013-NS,MD,41.99,10.38,-99,-99,-99,DSV-2007-0164
DSV-FD0175,641773.781,8427209.278,892.002,4,83.606,75.8,0,7.55,DSV-FD0175-00001,CM,64.41,0.59,69.03,28.31,2.11,DSV-2007-0165
DSV-FD0175,641773.781,8427209.278,892.002,12,83.126,75.53,7.55,15.81,DSV-FD0175-00002,CM,65.17,0.61,70.27,24.8,3.97,DSV-2007-0165
DSV-FD0175,641773.781,8427209.278,892.002,20,82.856,75.2,15.81,24.52,DSV-FD0175-00003,CM,67.1,0.58,75.09,22.19,2.08,DSV-2007-0165
DSV-FD0175,641773.781,8427209.278,892.002,28,82.426,74.83,24.52,33.33,DSV-FD0175-00004,CM,66.55,0.73,49.34,42.19,7.5,DSV-2007-0165
DSV-FD0175,641773.781,8427209.278,892.002,36,82.106,74.51,33.33,41.75,DSV-FD0175-00005,CG,51.87,0.78,-99,-99,-99,DSV-2007-0165
DSV-FD0175,641773.781,8427209.278,892.002,44,81.726,74.18,41.75,50.03,DSV-FD0175-00006,HF,66.28,0.65,-99,-99,-99,DSV-2007-0165
DSV-FD0175,641773.781,8427209.278,892.002,56,81.136,73.75,50.03,58.78,DSV-FD0175-00007,HF,67.45,0.54,15.64,66.42,17,DSV-2007-0165
DSV-FD0175,641773.781,8427209.278,892.002,64,80.706,73.38,58.78,67.44,DSV-FD0175-00008,HF,67.77,0.57,-99,-99,-99,DSV-2007-0165
DSV-FD0175,641773.781,8427209.278,892.002,72,80.326,73.11,67.44,76.41,DSV-FD0175-00009,HF,66.97,0.64,-99,-99,-99,DSV-2007-0165
DSV-FD0175,641773.781,8427209.278,892.002,80,79.956,72.79,76.41,85.29,DSV-FD0175-00010,HF,66.47,0.66,-99,-99,-99,DSV-2007-0165
DSV-FD0175,641773.781,8427209.278,892.002,88,79.576,72.47,85.29,94.23,DSV-FD0175-00011,HF,67.3,0.68,17.99,58.94,22.93,DSV-2007-0165
DSV-FD0175,641773.781,8427209.278,892.002,100,79.096,72.04,94.23,102.96,DSV-FD0175-00012,HF,68.12,0.57,-99,-99,-99,DSV-2007-0165
DSV-FD0175,641773.781,8427209.278,892.002,108,78.666,71.84,102.96,111.62,DSV-FD0175-00013,HF,67.77,0.68,-99,-99,-99,DSV-2007-0165
DSV-FD0175,641773.781,8427209.278,892.002,116,78.346,71.51,111.62,120.22,DSV-FD0175-00014,HF,63.63,13.59,-99,-99,-99,DSV-2007-0165
DSV-FD0175,641773.781,8427209.278,892.002,128,77.806,70.91,123.43,132.27,DSV-FD0175-00016-NS,MD,42.15,16.29,-99,-99,-99,DSV-2007-0165
DSV-FD0175,641773.781,8427209.278,892.002,140,77.216,70.47,132.27,147.3,DSV-FD0175-00017-NS,MS,42.15,16.29,-99,-99,-99,DSV-2007-0165
DSV-FD0176,641255.915,8426539.178,869.087,12,89.089,-76.179,8.37,16.55,DSV-FD0176-00001,CM,62.95,0.65,-99,-99,-99,DSV-2007-0165
DSV-FD0176,641255.915,8426539.178,869.087,21,88.849,-76.579,16.55,25.07,DSV-FD0176-00002,CM,64.07,0.63,-99,-99,-99,DSV-2007-0165
DSV-FD0176,641255.915,8426539.178,869.087,42,89.459,-77.419,38.18,46.24,DSV-FD0176-00004,HC,65.85,0.82,-99,-99,-99,DSV-2007-0165
DSV-FD0176,641255.915,8426539.178,869.087,51,89.779,-77.899,46.24,54.51,DSV-FD0176-00006,HF,67.2,0.7,-99,-99,-99,DSV-2007-0165
DSV-FD0176,641255.915,8426539.178,869.087,60,90.289,-78.379,54.51,62.78,DSV-FD0176-00007,HF,68.09,0.55,-99,-99,-99,DSV-2007-0165
DSV-FD0176,641255.915,8426539.178,869.087,66,90.119,-78.849,62.78,71.08,DSV-FD0176-00008,HF,68.21,0.51,-99,-99,-99,DSV-2007-0165
DSV-FD0176,641255.915,8426539.178,869.087,75,89.369,-79.399,71.08,78.94,DSV-FD0176-00009,HF,68.02,0.66,-99,-99,-99,DSV-2007-0165
DSV-FD0176,641255.915,8426539.178,869.087,84,88.679,-79.709,78.94,87.22,DSV-FD0176-00010,HF,67.78,0.75,-99,-99,-99,DSV-2007-0165
DSV-FD0176,641255.915,8426539.178,869.087,99,82.609,-79.709,95.73,103.92,DSV-FD0176-00012,HF,67.64,0.74,-99,-99,-99,DSV-2007-0165
DSV-FD0176,641255.915,8426539.178,869.087,108,78.819,-79.969,103.92,112.24,DSV-FD0176-00013,HF,68.13,0.59,-99,-99,-99,DSV-2007-0165
DSV-FD0176,641255.915,8426539.178,869.087,117,74.729,-80.129,112.24,120.2,DSV-FD0176-00014,HF,68.13,0.58,-99,-99,-99,DSV-2007-0165
DSV-FD0176,641255.915,8426539.178,869.087,123,72.279,-80.199,120.2,128.33,DSV-FD0176-00015,HF,67.94,0.68,-99,-99,-99,DSV-2007-0165
DSV-FD0176,641255.915,8426539.178,869.087,132,68.879,-80.389,128.33,135.97,DSV-FD0176-00016,HF,67.33,0.73,-99,-99,-99,DSV-2007-0165
DSV-FD0176,641255.915,8426539.178,869.087,141,67.669,-80.899,135.97,144.05,DSV-FD0176-00017,HF,67.48,0.78,-99,-99,-99,DSV-2007-0165
DSV-FD0176,641255.915,8426539.178,869.087,147,67.579,-81.169,144.05,152.04,DSV-FD0176-00018,HF,67.32,0.81,-99,-99,-99,DSV-2007-0165
DSV-FD0176,641255.915,8426539.178,869.087,156,66.479,-81.979,152.04,159.82,DSV-FD0176-00019,HF,67.66,0.77,20.66,58.66,19.84,DSV-2007-0165
DSV-FD0176,641255.915,8426539.178,869.087,165,59.989,-82.639,159.82,167.57,DSV-FD0176-00020,HF,67.56,0.82,-99,-99,-99,DSV-2007-0165
DSV-FD0176,641255.915,8426539.178,869.087,171,54.479,-82.689,167.57,175.71,DSV-FD0176-00021,HF,64.63,5.08,-99,-99,-99,DSV-2007-0165
DSV-FD0176,641255.915,8426539.178,869.087,177,49.799,-82.599,175.71,181.2,DSV-FD0176-00022,HF,64.31,4.98,-99,-99,-99,DSV-2007-0165
DSV-FD0176,641255.915,8426539.178,869.087,189,44.679,-82.539,181.2,196.2,DSV-FD0176-00023,JP,45.02,33.67,90.84,7.44,1.71,DSV-2007-0165
DSV-FD0176,641255.915,8426539.178,869.087,204,43.319,-82.639,196.2,210.7,DSV-FD0176-00024,JP,41.9,39.3,100,0,0,DSV-2007-0165
DSV-FD0176,641255.915,8426539.178,869.087,219,44.159,-82.629,210.7,225.7,DSV-FD0176-00025,JP,42.85,38.26,100,0,0,DSV-2007-0165
DSV-FD0176,641255.915,8426539.178,869.087,234,46.049,-81.939,225.7,240.7,DSV-FD0176-00026,JP,40.8,39.8,100,0,0,DSV-2007-0165
DSV-FD0176,641255.915,8426539.178,869.087,249,48.909,-81.189,240.7,255.7,DSV-FD0176-00027,JP,39.83,41.88,99.21,0.79,0,DSV-2007-0165
DSV-FD0176,641255.915,8426539.178,869.087,264,51.219,-80.689,255.7,270.7,DSV-FD0176-00028,JP,41.9,39.59,100,0,0,DSV-2007-0165
DSV-FD0176,641255.915,8426539.178,869.087,294,56.129,-79.979,285.7,300.2,DSV-FD0176-00030,JP,43.72,36.85,95.28,3.46,1.26,DSV-2007-0165
DSV-FD0176,641255.915,8426539.178,869.087,306,54.769,-80.099,300.2,309.49,DSV-FD0176-00031,JP,31.09,49.61,100,0,0,DSV-2007-0165
DSV-FD0176,641255.915,8426539.178,869.087,312,53.329,-79.939,309.49,313.58,DSV-FD0176-00032-NS,MD,31.09,49.61,100,0,0,DSV-2007-0165
DSV-FD0176,641255.915,8426539.178,869.087,315,53.559,-79.899,313.58,315.21,DSV-FD0176-00033,JP,41.3,39.3,100,0,0,DSV-2007-0165
DSV-FD0176,641255.915,8426539.178,869.087,318,54.019,-79.739,315.21,319.72,DSV-FD0176-00034,HF,64.2,3.64,100,0,0,DSV-2007-0165
DSV-FD0176,641255.915,8426539.178,869.087,321,53.929,-79.549,319.72,321.13,DSV-FD0176-00035,JP,39.3,42.6,100,0,0,DSV-2007-0165
DSV-FD0176,641255.915,8426539.178,869.087,327,52.469,-79.339,321.13,331.84,DSV-FD0176-00036,HF,67.25,12.84,20.73,62.11,17.16,DSV-2007-0165
DSV-FD0176,641255.915,8426539.178,869.087,336,51.219,-79.149,331.84,341.7,DSV-FD0176-00037,JP,39.2,43,100,0,0,DSV-2007-0165
DSV-FD0176,641255.915,8426539.178,869.087,348,51.349,-78.449,341.7,353.7,DSV-FD0176-00038,JP,39.02,43.13,100,0,0,DSV-2007-0165
DSV-FD0176,641255.915,8426539.178,869.087,357,52.129,-78.129,353.7,359.7,DSV-FD0176-00039,HF,66.95,17.52,17.84,65.2,16.96,DSV-2007-0165
DSV-FD0176,641255.915,8426539.178,869.087,363,52.559,-77.789,359.7,368.7,DSV-FD0176-00040,JP,40.4,41.8,100,0,0,DSV-2007-0165
DSV-FD0176,641255.915,8426539.178,869.087,384,54.289,-77.569,378.7,391.2,DSV-FD0176-00041,JP,40.4,41.8,100,0,0,DSV-2007-0165
DSV-FD0176,641255.915,8426539.178,869.087,396,53.179,-77.639,391.2,400.93,DSV-FD0176-00043,JP,37.59,44.64,97.43,2.58,0,DSV-2007-0165
DSV-FD0176,641255.915,8426539.178,869.087,402,53.169,-77.619,400.93,403.66,DSV-FD0176-00044-NS,MS,37.59,44.64,97.43,2.58,0,DSV-2007-0165
DSV-FD0176,641255.915,8426539.178,869.087,414,51.669,-77.449,403.66,422.7,DSV-FD0176-00045-NS,MS,37.59,44.64,97.43,2.58,0,DSV-2007-0165
DSV-FD0177,641664.997,8427296.649,888.22,4,87.649,76.12,0,8.25,DSV-FD0177-00001,CM,66.14,0.8,8.403,61.127,29.592,DSV-2007-0166
DSV-FD0177,641664.997,8427296.649,888.22,12,87.249,75.85,8.25,16.77,DSV-FD0177-00002,CM,65.49,0.69,8.403,61.127,29.592,DSV-2007-0166
DSV-FD0177,641664.997,8427296.649,888.22,24,86.569,75.45,16.77,31.08,DSV-FD0177-00003,HC,66.74,0.63,8.403,61.127,29.592,DSV-2007-0166
DSV-FD0177,641664.997,8427296.649,888.22,36,85.969,75.11,31.08,40.15,DSV-FD0177-00004,HF,67.72,0.61,8.403,61.127,29.592,DSV-2007-0166
DSV-FD0177,641664.997,8427296.649,888.22,44,85.699,74.81,40.15,48.96,DSV-FD0177-00005,HF,66.78,0.66,-99,-99,-99,DSV-2007-0166
DSV-FD0177,641664.997,8427296.649,888.22,52,85.369,74.63,48.96,57.8,DSV-FD0177-00006,HF,66.62,0.68,17.299,61.833,19.941,DSV-2007-0166
DSV-FD0177,641664.997,8427296.649,888.22,64,84.829,74.32,57.8,66.37,DSV-FD0177-00007,HF,67.54,0.71,-99,-99,-99,DSV-2007-0166
DSV-FD0177,641664.997,8427296.649,888.22,72,84.469,74.16,66.37,74.55,DSV-FD0177-00008,HF,67.48,0.77,-99,-99,-99,DSV-2007-0166
DSV-FD0177,641664.997,8427296.649,888.22,80,84.229,73.84,74.55,82.4,DSV-FD0177-00009,HF,67.31,0.77,-99,-99,-99,DSV-2007-0166
DSV-FD0177,641664.997,8427296.649,888.22,88,83.959,73.52,82.4,90.94,DSV-FD0177-00010,HF,67.44,0.75,-99,-99,-99,DSV-2007-0166
DSV-FD0177,641664.997,8427296.649,888.22,96,83.619,73.33,90.94,99.59,DSV-FD0177-00011,HF,67.73,0.68,-99,-99,-99,DSV-2007-0166
DSV-FD0177,641664.997,8427296.649,888.22,104,83.289,73.14,99.59,107.83,DSV-FD0177-00012,HF,67.9,0.96,-99,-99,-99,DSV-2007-0166
DSV-FD0177,641664.997,8427296.649,888.22,112,83.019,72.9,107.83,119.7,DSV-FD0177-00013,HF,67.6,11.06,-99,-99,-99,DSV-2007-0166
DSV-FD0177,641664.997,8427296.649,888.22,124,82.409,72.68,119.7,124.42,DSV-FD0177-00014-NS,JP,67.6,11.06,-99,-99,-99,DSV-2007-0166
DSV-FD0177,641664.997,8427296.649,888.22,160,80.999,71.62,124.42,199.3,DSV-FD0177-00015-NS,MD,67.6,11.06,-99,-99,-99,DSV-2007-0166
DSV-FD0177,641664.997,8427296.649,888.22,216,78.859,70.17,199.3,229.91,DSV-FD0177-00016-NS,JP,67.6,11.06,-99,-99,-99,DSV-2007-0166
DSV-FD0177,641664.997,8427296.649,888.22,232,78.269,69.88,229.91,232.22,DSV-FD0177-00017-NS,MD,67.6,11.06,-99,-99,-99,DSV-2007-0166
DSV-FD0177,641664.997,8427296.649,888.22,236,78.159,69.72,232.22,238.55,DSV-FD0177-00018-NS,MD,67.6,11.06,-99,-99,-99,DSV-2007-0166
DSV-FD0177,641664.997,8427296.649,888.22,248,77.429,69.41,238.55,255.2,DSV-FD0177-00019-NS,MS,67.6,11.06,-99,-99,-99,DSV-2007-0166
DSV-FD0178,641251.357,8425831.602,868.287,0,102.189,75.098,0,2.8,DSV-FD0178-00001,CM,63.04,1.78,18.557,65.971,15.324,DSV-2007-0167
DSV-FD0178,641251.357,8425831.602,868.287,9,101.099,75.158,2.8,13.3,DSV-FD0178-00002-NS,CG,63.04,1.78,18.557,65.971,15.324,DSV-2007-0167
DSV-FD0178,641251.357,8425831.602,868.287,60,99.579,75.348,13.3,105.76,DSV-FD0178-00003-NS,MD,63.04,1.78,18.557,65.971,15.324,DSV-2007-0167
DSV-FD0178,641251.357,8425831.602,868.287,120,100.619,75.318,116.08,124.52,DSV-FD0178-00005,HF,64.76,19.04,18.557,65.971,15.324,DSV-2007-0167
DSV-FD0178,641251.357,8425831.602,868.287,129,100.709,75.298,124.52,130.96,DSV-FD0178-00007,HF,65.47,12.66,-99,-99,-99,DSV-2007-0167
DSV-FD0178,641251.357,8425831.602,868.287,138,100.709,75.268,130.96,148,DSV-FD0178-00008,JP,34.26,49.68,100,0,0,DSV-2007-0167
DSV-FD0178,641251.357,8425831.602,868.287,156,101.009,75.268,148,165.55,DSV-FD0178-00009,JP,37.47,44.2,100,0,0,DSV-2007-0167
DSV-FD0178,641251.357,8425831.602,868.287,168,101.029,75.228,165.55,168.13,DSV-FD0178-00010-NS,MD,37.47,44.2,100,0,0,DSV-2007-0167
DSV-FD0178,641251.357,8425831.602,868.287,171,101.219,75.228,168.13,171.86,DSV-FD0178-00011-NS,JP,37.47,44.2,100,0,0,DSV-2007-0167
DSV-FD0178,641251.357,8425831.602,868.287,186,101.079,75.228,171.86,200.35,DSV-FD0178-00012-NS,MS,37.47,44.2,100,0,0,DSV-2007-0167
DSV-FD0179,641579.482,8427185.184,902.192,9,90.792,78.987,0,15.85,DSV-FD0179-00001,CG,51.24,0.46,90.3,8.54,1.16,DSV-2007-0168
DSV-FD0179,641579.482,8427185.184,902.192,42,90.792,78.987,15.85,68,DSV-FD0179-00002-NS,MD,51.24,0.46,90.3,8.54,1.16,DSV-2007-0168
DSV-FD0179,641579.482,8427185.184,902.192,75,90.792,78.987,68,79.1,DSV-FD0179-00003-NS,MD,51.24,0.46,90.3,8.54,1.16,DSV-2007-0168
DSV-FD0179,641579.482,8427185.184,902.192,90,90.792,78.987,79.1,102.45,DSV-FD0179-00004-NS,MS,51.24,0.46,90.3,8.54,1.16,DSV-2007-0168
DSV-FD0180,642262.364,8424248.708,889.565,3,96.315,75.139,0,5.55,DSV-FD0180-00001-NS,CM,-99,-99,-99,-99,-99,0
DSV-FD0180,642262.364,8424248.708,889.565,48,96.315,75.139,5.55,93,DSV-FD0180-00002-NS,MD,-99,-99,-99,-99,-99,0
DSV-FD0180,642262.364,8424248.708,889.565,96,96.315,75.139,93,101.66,DSV-FD0180-00003-NS,MS,-99,-99,-99,-99,-99,0
DSV-FD0180,642262.364,8424248.708,889.565,105,96.315,75.139,101.66,109.9,DSV-FD0180-00004-NS,MD,-99,-99,-99,-99,-99,0
DSV-FD0180,642262.364,8424248.708,889.565,111,96.315,75.139,105,114.8,DSV-FD0180-00005-NS,MS,-99,-99,-99,-99,-99,0
DSV-FD0181,642202.486,8424240.951,886.798,3,93.8,75.634,0,5.64,DSV-FD0181-00001,CM,63.36,1.28,-99,-99,-99,DSV-2007-0169
DSV-FD0181,642202.486,8424240.951,886.798,27,93.8,75.634,5.64,50.25,DSV-FD0181-00002-NS,MD,63.36,1.28,-99,-99,-99,DSV-2007-0169
DSV-FD0181,642202.486,8424240.951,886.798,54,93.8,75.634,50.25,58.06,DSV-FD0181-00003,MD,20.48,33.11,-99,-99,-99,DSV-2007-0169
DSV-FD0181,642202.486,8424240.951,886.798,63,93.8,75.634,58.06,66.1,DSV-FD0181-00004,MD,32.74,13.31,-99,-99,-99,DSV-2007-0169
DSV-FD0181,642202.486,8424240.951,886.798,69,93.8,75.634,66.1,73.33,DSV-FD0181-00005,MD,14.17,51.3,-99,-99,-99,DSV-2007-0169
DSV-FD0181,642202.486,8424240.951,886.798,84,93.8,75.634,73.33,96.81,DSV-FD0181-00006-NS,MD,14.17,51.3,-99,-99,-99,DSV-2007-0169
DSV-FD0181,642202.486,8424240.951,886.798,99,93.8,75.634,96.81,101.24,DSV-FD0181-00007-NS,MD,14.17,51.3,-99,-99,-99,DSV-2007-0169
DSV-FD0181,642202.486,8424240.951,886.798,108,93.8,75.634,101.24,112.72,DSV-FD0181-00008-NS,MD,14.17,51.3,-99,-99,-99,DSV-2007-0169
DSV-FD0181,642202.486,8424240.951,886.798,117,93.8,75.634,112.72,120.11,DSV-FD0181-00009-NS,MS,14.17,51.3,-99,-99,-99,DSV-2007-0169
DSV-FD0181,642202.486,8424240.951,886.798,129,93.8,75.634,120.11,140.21,DSV-FD0181-00010-NS,MD,14.17,51.3,-99,-99,-99,DSV-2007-0169
DSV-FD0181,642202.486,8424240.951,886.798,159,93.8,75.634,140.21,178.7,DSV-FD0181-00011-NS,MS,14.17,51.3,-99,-99,-99,DSV-2007-0169
DSV-FD0182,641257.333,8426336.211,867.869,3,101.722,75.209,0,8.88,DSV-FD0182-00001,CG,29.3,1.38,15.796,65.051,18.452,DSV-2007-0170
DSV-FD0182,641257.333,8426336.211,867.869,24,101.802,75.219,8.88,39.54,DSV-FD0182-00002-NS,MD,29.3,1.38,15.796,65.051,18.452,DSV-2007-0170
DSV-FD0182,641257.333,8426336.211,867.869,45,101.682,75.369,39.54,47.7,DSV-FD0182-00003,MD,16.48,20.3,15.796,65.051,18.452,DSV-2007-0170
DSV-FD0182,641257.333,8426336.211,867.869,51,102.182,75.329,47.7,55.74,DSV-FD0182-00004,HF,61.7,1.27,15.796,65.051,18.452,DSV-2007-0170
DSV-FD0182,641257.333,8426336.211,867.869,60,101.452,75.399,55.74,63.75,DSV-FD0182-00005,HF,64.54,11.44,15.796,65.051,18.452,DSV-2007-0170
DSV-FD0182,641257.333,8426336.211,867.869,69,100.692,75.499,63.75,71.74,DSV-FD0182-00006,HF,64.54,11.27,-99,-99,-99,DSV-2007-0170
DSV-FD0182,641257.333,8426336.211,867.869,75,100.222,75.649,71.74,79.78,DSV-FD0182-00007,HF,64.73,11.22,-99,-99,-99,DSV-2007-0170
DSV-FD0182,641257.333,8426336.211,867.869,84,99.342,75.759,79.78,87.64,DSV-FD0182-00008,HF,64.83,11.21,-99,-99,-99,DSV-2007-0170
DSV-FD0182,641257.333,8426336.211,867.869,93,98.512,75.769,87.64,95.73,DSV-FD0182-00009,HF,64.12,11.53,-99,-99,-99,DSV-2007-0170
DSV-FD0182,641257.333,8426336.211,867.869,99,97.962,75.789,95.73,103.78,DSV-FD0182-00010,HF,64.31,11.94,14.814,65.285,18.975,DSV-2007-0170
DSV-FD0182,641257.333,8426336.211,867.869,108,97.072,75.809,103.78,111.91,DSV-FD0182-00011,HF,64.16,12.01,-99,-99,-99,DSV-2007-0170
DSV-FD0182,641257.333,8426336.211,867.869,117,96.112,75.829,111.91,120.17,DSV-FD0182-00012,HF,64.13,12.24,18.987,62.273,18.367,DSV-2007-0170
DSV-FD0182,641257.333,8426336.211,867.869,123,96.092,75.839,120.17,128.7,DSV-FD0182-00013,HF,65.75,11.8,-99,-99,-99,DSV-2007-0170
DSV-FD0182,641257.333,8426336.211,867.869,132,97.042,75.779,128.7,136.63,DSV-FD0182-00014,HF,65.5,1.38,25.781,63.018,10.521,DSV-2007-0170
DSV-FD0182,641257.333,8426336.211,867.869,141,97.902,75.789,136.63,144.43,DSV-FD0182-00015,HF,65.79,11.87,24.093,64.337,10.805,DSV-2007-0170
DSV-FD0182,641257.333,8426336.211,867.869,147,98.362,75.819,144.43,152.52,DSV-FD0182-00016,HF,65.2,12.64,18.103,69.738,11.224,DSV-2007-0170
DSV-FD0182,641257.333,8426336.211,867.869,156,98.752,75.969,152.52,160.52,DSV-FD0182-00017,HF,65.19,1.2,19.305,69.511,10.8,DSV-2007-0170
DSV-FD0182,641257.333,8426336.211,867.869,165,97.982,75.999,160.52,168.65,DSV-FD0182-00018,HF,66.45,0.95,-99,-99,-99,DSV-2007-0170
DSV-FD0182,641257.333,8426336.211,867.869,174,96.942,75.929,168.65,176.78,DSV-FD0182-00019,HF,65.9,10.3,-99,-99,-99,DSV-2007-0170
DSV-FD0182,641257.333,8426336.211,867.869,180,96.232,75.879,176.78,184.96,DSV-FD0182-00020,HF,65.65,10.93,-99,-99,-99,DSV-2007-0170
DSV-FD0182,641257.333,8426336.211,867.869,189,95.362,75.719,184.96,192.94,DSV-FD0182-00021,HF,66.15,10.03,17.218,68.015,14.641,DSV-2007-0170
DSV-FD0182,641257.333,8426336.211,867.869,198,96.032,75.739,192.94,202.78,DSV-FD0182-00022,HF,65.94,10.84,14.761,69.562,14.732,DSV-2007-0170
DSV-FD0182,641257.333,8426336.211,867.869,207,96.302,75.759,202.78,208.7,DSV-FD0182-00023-NS,JP,65.94,10.84,14.761,69.562,14.732,DSV-2007-0170
DSV-FD0183,642254.861,8424348.352,895.302,6,94.699,75.754,0,9.35,DSV-FD0183-00001,CM,57.66,0.71,84.2,13.9,1.9,DSV-2007-0171
DSV-FD0183,642254.861,8424348.352,895.302,15,94.699,75.754,9.35,19.9,DSV-FD0183-00002,CG,41.73,43.97,42.8,48.1,9.1,DSV-2007-0171
DSV-FD0183,642254.861,8424348.352,895.302,27,94.699,75.754,19.9,35.09,DSV-FD0183-00003-NS,CG,41.73,43.97,42.8,48.1,9.1,DSV-2007-0171
DSV-FD0183,642254.861,8424348.352,895.302,51,94.699,75.754,35.09,67.88,DSV-FD0183-00004-NS,MD,41.73,43.97,42.8,48.1,9.1,DSV-2007-0171
DSV-FD0183,642254.861,8424348.352,895.302,75,94.699,75.754,67.88,85,DSV-FD0183-00005-NS,MD,41.73,43.97,42.8,48.1,9.1,DSV-2007-0171
DSV-FD0183,642254.861,8424348.352,895.302,96,94.699,75.754,85,104.1,DSV-FD0183-00006-NS,MD,41.73,43.97,42.8,48.1,9.1,DSV-2007-0171
DSV-FD0184,641356.123,8427357.996,887.155,3,91.986,75.604,0,8.02,DSV-FD0184-00001-NS,CG,-99,-99,-99,-99,-99,0
DSV-FD0184,641356.123,8427357.996,887.155,33,91.986,75.604,8.02,59.33,DSV-FD0184-00002-NS,MD,-99,-99,-99,-99,-99,0
DSV-FD0184,641356.123,8427357.996,887.155,63,91.986,75.604,59.33,67.52,DSV-FD0184-00003-NS,MD,-99,-99,-99,-99,-99,0
DSV-FD0184,641356.123,8427357.996,887.155,78,91.986,75.604,67.52,88.53,DSV-FD0184-00004-NS,MD,-99,-99,-99,-99,-99,0
DSV-FD0184,641356.123,8427357.996,887.155,99,91.986,75.604,88.53,106.69,DSV-FD0184-00005-NS,MD,-99,-99,-99,-99,-99,0
DSV-FD0184,641356.123,8427357.996,887.155,117,91.986,75.604,106.69,124.9,DSV-FD0184-00006-NS,MS,-99,-99,-99,-99,-99,0
DSV-FD0185,641178.962,8426023.826,867.894,12,89.51,74.988,8.8,16.65,DSV-FD0185-00002,HF,66.05,10.04,-99,-99,-99,DSV-2007-0172
DSV-FD0185,641178.962,8426023.826,867.894,21,91.18,74.938,16.65,24.2,DSV-FD0185-00003,HF,66.18,0.98,-99,-99,-99,DSV-2007-0172
DSV-FD0185,641178.962,8426023.826,867.894,36,91.68,74.138,32.01,39.95,DSV-FD0185-00004,HF,66.23,10.09,-99,-99,-99,DSV-2007-0172
DSV-FD0185,641178.962,8426023.826,867.894,45,91.12,73.688,39.95,49.66,DSV-FD0185-00006,HF,65.4,12.72,-99,-99,-99,DSV-2007-0172
DSV-FD0185,641178.962,8426023.826,867.894,66,88.56,72.938,64.1,70.81,DSV-FD0185-00009,HEM,53.91,1.75,-99,-99,-99,DSV-2007-0172
DSV-FD0185,641178.962,8426023.826,867.894,78,87.42,72.868,70.81,83.73,DSV-FD0185-00010,HF,65.2,11.85,13.072,66.929,19.182,DSV-2007-0172
DSV-FD0185,641178.962,8426023.826,867.894,90,85.34,73.108,83.73,95.05,DSV-FD0185-00011,HC,62.2,15.43,-99,-99,-99,DSV-2007-0172
DSV-FD0185,641178.962,8426023.826,867.894,96,84.78,73.198,95.05,98.8,DSV-FD0185-00012,HF,64.65,1.97,-99,-99,-99,DSV-2007-0172
DSV-FD0185,641178.962,8426023.826,867.894,102,84.69,73.338,98.8,105.96,DSV-FD0185-00013,HC,61.87,2.37,-99,-99,-99,DSV-2007-0172
DSV-FD0185,641178.962,8426023.826,867.894,111,84.3,73.358,105.96,113.82,DSV-FD0185-00014,HF,64.1,25.16,-99,-99,-99,DSV-2007-0172
DSV-FD0185,641178.962,8426023.826,867.894,117,83.29,73.258,113.82,121.34,DSV-FD0185-00015,HF,65.42,11.83,-99,-99,-99,DSV-2007-0172
DSV-FD0185,641178.962,8426023.826,867.894,126,81.45,72.938,121.34,128.69,DSV-FD0185-00016,HF,65.42,11.62,-99,-99,-99,DSV-2007-0172
